PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	RP	EM	RI	OI	FU	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	D2	PG	WC	SC	GA	UT	PM
J	Chen, HM; Li, Y; Liu, Y; Gong, T; Wang, L; Zhou, SB				Chen, Hongmei; Li, Ying; Liu, Ye; Gong, Tao; Wang, Lin; Zhou, Shaobing			Highly pH-sensitive polyurethane exhibiting shape memory and drug release	POLYMER CHEMISTRY			English	Article							BIOMEDICAL APPLICATIONS; RESPONSIVE POLYMERS; NANOCOMPOSITES; NETWORKS; DELIVERY	In this study, a highly pH-sensitive polymer is synthesised by introducing pyridine rings into the backbone of polyurethane. The chemical structures of the resulting material are confirmed by FT-IR and H-1-NMR spectroscopy. To analyse the mechanism of the pH sensitivity of this polymer, its structural transformations under acidic and basic conditions are studied by FT-IR spectroscopy, theoretical calculations and H-1-NMR spectroscopy. We observe that the mechanism of pH responsiveness is the formation of a hydrogen bond interaction between the N atom of the pyridine ring and H-N of urethane in neutral or alkaline environments which is disrupted under acidic conditions due to the protonation of the pyridine ring. The pH-sensitivity is demonstrated by simply adjusting the pH value of the environment, which can act as a switch to control shape memory and drug release. Unlike other systems with thermally sensitive behaviour, the shape memory functionality of this material is independent of temperature, which is dependent only on the variation in the pH of the environment. This strategy provides a potent tool for the design of multifunctional materials based on the physiological environment to fulfil the complex requirements of drug delivery and tissue engineering systems.	[Chen, Hongmei; Li, Ying; Liu, Ye; Gong, Tao; Wang, Lin; Zhou, Shaobing] Southwest Jiaotong Univ, Sch Mat Sci & Engn, Minist Educ, Key Lab Adv Technol Mat, Chengdu, Peoples R China; [Chen, Hongmei] Sichuan Normal Univ, Dept Chem & Mat Sci, Chengdu, Peoples R China	Zhou, SB (reprint author), Southwest Jiaotong Univ, Sch Mat Sci & Engn, Minist Educ, Key Lab Adv Technol Mat, Chengdu, Peoples R China.	shaobingzhou@swjtu.cn	Chen, Hongmei/L-1798-2015	Chen, Hongmei/0000-0002-4674-3278	National Basic Research Program of China (973 Program) [2012CB933600]; National Natural Science Foundation of China [51173150, 51373138]; MSTC [2012BAI17B06]; Research Fund for the Doctoral Program of Higher Education of China [20120184110029]; Construction Program for Innovative Research Team of University in Sichuan Province [14TD0050]	This work was partially supported by the National Basic Research Program of China (973 Program, 2012CB933600), the National Natural Science Foundation of China (nos 51173150, 51373138), the National Key Project of Scientific and Technical Supporting Programs Funded by MSTC (2012BAI17B06), Research Fund for the Doctoral Program of Higher Education of China (20120184110029) and Construction Program for Innovative Research Team of University in Sichuan Province (14TD0050).		28	29	30	9	102	ROYAL SOC CHEMISTRY	CAMBRIDGE	THOMAS GRAHAM HOUSE, SCIENCE PARK, MILTON RD, CAMBRIDGE CB4 0WF, CAMBS, ENGLAND	1759-9954	1759-9962		POLYM CHEM-UK	Polym. Chem.	SEP 7	2014	5	17					5168	5174		10.1039/c4py00474d		7	Polymer Science	Polymer Science	AN4TK	WOS:000340581200034		
J	Zhang, XC; Zhao, GP; Xia, J; Yue, M; Yuan, XH; Xie, LH				Zhang Xi-Chao; Zhao Guo-Ping; Xia Jing; Yue Ming; Yuan Xin-Hong; Xie Lin-Hua			Micromagnetic simulation of Sm-Co/alpha-Fe/Sm-Co trilayers with various angles between easy axes and the film plane	CHINESE PHYSICS B			English	Article						micromagnetic simulation; hard/soft trilayers; hysteresis loops; magnetization configuration	ENERGY PRODUCT; NANOCOMPOSITE FILMS; EXCHANGE; NUCLEATION; MAGNETS; NANOMAGNETS; ANISOTROPY; BILAYERS; REVERSAL	Hysteresis loops and energy products have been calculated systematically by a three-dimensional (3D) software OOMMF for Sm-Co/alpha-Fe/Sm-Co trilayers with various thicknesses and beta, where beta is the angle between the easy axis and the field applied perpendicular to the film plane. It is found that trilayers with a perpendicular anisotropy possess considerably larger coercivities and smaller remanences and energy products compared with those with an in-plane anisotropy. Increase of beta leads to a fast decrease of the maximum energy product as well as the drop of both remanence and coercivity. Such a drop is much faster than that in the single-phased hard material, which can explain the significant discrepancy between the experiment and the theoretical energy products. Some modeling techniques have been utilized with spin check procedures performed, which yield results in good agreement with the one-dimensional (1D) analytical and experimental data, justifying our calculations. Further, the calculated nucleation fields according to the 3D calculations are larger than those based on the 1D model, whereas the corresponding coercivity is smaller, leading to more square hysteresis loops and better agreement between experimental data and the theory.	[Zhang Xi-Chao; Zhao Guo-Ping; Xia Jing; Yuan Xin-Hong; Xie Lin-Hua] Sichuan Normal Univ, Coll Phys & Elect Engn, Chengdu 610066, Peoples R China; [Yue Ming] Beijing Univ Technol, Coll Mat Sci & Engn, Beijing 100124, Peoples R China	Zhao, GP (reprint author), Sichuan Normal Univ, Coll Phys & Elect Engn, Chengdu 610066, Peoples R China.	zhaogp@uestc.edu.cn	Zhang, Xichao/L-4924-2013	Zhang, Xichao/0000-0001-9656-9696	National Natural Science Foundation of China [11074179, 10747007, 51331003, 51371011, 51001002]; State Key Development Program of Basic Research of China [2010CB934600]; Construction Plan for Scientific Research Innovation Teams of Universities in Sichuan Province, China [12TD008]; Beijing Municipal Natural Science Foundation, China [2122006]; Scientific Research Innovation Fund for Student in Sichuan Normal University, China	Project supported by the National Natural Science Foundation of China (Grant Nos. 11074179, 10747007, 51331003, 51371011, and 51001002), the State Key Development Program of Basic Research of China (Grant No. 2010CB934600), the Construction Plan for Scientific Research Innovation Teams of Universities in Sichuan Province, China (Grant No. 12TD008), the Beijing Municipal Natural Science Foundation, China (Grant No. 2122006), and Scientific Research Innovation Fund for Student in Sichuan Normal University, China.		39	1	1	4	23	IOP PUBLISHING LTD	BRISTOL	TEMPLE CIRCUS, TEMPLE WAY, BRISTOL BS1 6BE, ENGLAND	1674-1056	1741-4199		CHINESE PHYS B	Chin. Phys. B	SEP	2014	23	9							097504	10.1088/1674-1056/23/9/097504		7	Physics, Multidisciplinary	Physics	AS1RD	WOS:000344057200078		
J	Jia, GZ; Liu, JC				Jia, Guo-Zhu; Liu, Jian-Chuan			The hydrogen bonding dynamics and cooperative interactions of DMAC-water mixture studied by dielectric relaxation spectroscopy	PHYSICS AND CHEMISTRY OF LIQUIDS			English	Article						hydrogen bond dynamic; cooperative interactions; DMAC-water mixture	TEMPERATURE; PERMITTIVITY; FREQUENCY; PRESSURE; BEHAVIOR	The dielectric constant for N, N-dimethylacetamide (DMAC)-water mixtures with entire mole fraction has been determined in the frequency range 20 MHz to 20 GHz at 298 K using the dielectric relaxation spectroscopy (DRS) method. A primary process with an asymmetric shape is observed. The mixture behaviour is described according to four Cole-Davidson terms whose evolution with composition is analysed. Numbers of hydrogen bonds between water-water and DMAC-water pairs are estimated from the values of the static dielectric constant by using the Luzar model. The model provides a satisfactory explanation of the experimental results related to the static dielectric constant. The hydrogen bond binding energies for water-water and DMAC-water are estimated to be -13.5 and -16.9 kJ mol(-1); we also report a strategy to parameterise effective DMAC-water cluster interactions to provide valuable insights into the underlying mechanism of the relaxation acts.	[Jia, Guo-Zhu; Liu, Jian-Chuan] Sichuan Normal Univ, Coll Phys & Elect Engn, Chengdu 610000, Peoples R China	Jia, GZ (reprint author), Sichuan Normal Univ, Coll Phys & Elect Engn, Chengdu 610000, Peoples R China.	jia1689500@126.com			National Science Foundation of China [61102044]	This work was supported by the National Science Foundation of China under [Grant number 61102044], and we would like to thank Agilent Technologies Cheng Du Ltd for the loan of Vector Network Analyzer Agilent N5227A PNA-X.		20	0	0	1	7	TAYLOR & FRANCIS LTD	ABINGDON	4 PARK SQUARE, MILTON PARK, ABINGDON OX14 4RN, OXON, ENGLAND	0031-9104	1029-0451		PHYS CHEM LIQ	Phys. Chem. Liq.	SEP-OCT	2014	52	5					608	617		10.1080/00319104.2014.890896		10	Chemistry, Physical; Physics, Condensed Matter	Chemistry; Physics	AO6FY	WOS:000341446800003		
J	Yu, MM; Tang, YH; Wu, WQ; Zhou, J				Yu, Miaomiao; Tang, Yinghui; Wu, Wenqing; Zhou, Jie			Optimal order-replacement policy for a phase-type geometric process model with extreme shocks	APPLIED MATHEMATICAL MODELLING			English	Article						Shock model; Maintenance; Phase-type distribution; Geometric process; Procurement	DETERIORATING-SYSTEM; REPAIRABLE SYSTEM; MAINTENANCE MODEL; LEAD-TIME; PROCUREMENT	A system is subject to random shocks that arrive according to a phase-type (PH) renewal process. As soon as an individual shock exceeds some given level the system will break down. The failed system can be repaired immediately. With the increasing number of repairs, the maximum shock level that the system can withstand will be decreasing, while the consecutive repair times after failure will become longer and longer. Undergoing a specified number of repairs, the existing system will be replaced by a new and identical one. The spare system for the replacement is available only by sending a purchase order to a supplier, and the duration of spare system procurement lead time also follows a PH distribution. Based on the number of system failures, a new order-replacement policy (also called (K, N) policy) is proposed in this paper. Using the closure property of the PH distribution, the long-run average cost rate for the system is given by the renewal reward theorem. Finally, through numerical calculation, it is determined an optimal order-replacement policy such that the long-run expected cost rate is minimum. (C) 2014 Elsevier Inc. All rights reserved.	[Yu, Miaomiao; Zhou, Jie] Sichuan Univ Sci & Engn, Sch Sci, Zigong 643000, Sichuan, Peoples R China; [Yu, Miaomiao] Univ Manitoba, Dept Elect & Comp Engn, Winnipeg, MB R3T 5V6, Canada; [Tang, Yinghui; Wu, Wenqing] Sichuan Normal Univ, Sch Math & Software Sci, Chengdu 610068, Sichuan, Peoples R China	Yu, MM (reprint author), Sichuan Univ Sci & Engn, Sch Sci, Zigong 643000, Sichuan, Peoples R China.	mmyu75@163.com			National Natural Science Foundation of China [71301111, 71171138]; Talent Introduction Foundation of Sichuan University of Science Engineering [2012RC23]; Education Department of Sichuan Province [13ZB0140]	The authors acknowledge anonymous reviewers for their comments which were very helpful in improving the presentation of this paper. This research is supported by the National Natural Science Foundation of China (Nos. 71301111, 71171138), the Talent Introduction Foundation of Sichuan University of Science & Engineering (2012RC23) and the Research Project of Education Department of Sichuan Province (13ZB0140).		22	2	5	0	6	ELSEVIER SCIENCE INC	NEW YORK	360 PARK AVE SOUTH, NEW YORK, NY 10010-1710 USA	0307-904X	1872-8480		APPL MATH MODEL	Appl. Math. Model.	SEP 1	2014	38	17-18			SI		4323	4332		10.1016/j.apm.2014.02.010		10	Engineering, Multidisciplinary; Mathematics, Interdisciplinary Applications; Mechanics	Engineering; Mathematics; Mechanics	AO0DO	WOS:000340979500014		
J	Zhu, SH; Yang, H; Zhang, J				Zhu, Shihui; Yang, Han; Zhang, Jian			Blow-up rate, mass concentration and asymptotic profile of blow-up solutions for the nonlinear inhomogeneous Schrodinger equation	APPLIED MATHEMATICS AND COMPUTATION			English	Article						Nonlinear inhomogeneous Schrodinger equation; Blow-up solution; Mass concentration; Blow-up rate; Limiting profile	CRITICAL POWER; EXISTENCE; WAVES	In this paper, we study the dynamics of blow-up solutions for the nonlinear inhomogeneous Schrodinger equation. Firstly, we show the lower blow-up rate of blow-up solutions by rescaling technique, and use it to get the rate of mass concentration of blow-up solutions. Secondly, for the minimal mass blow-up solutions, we obtain the sharp lower blow-up rate by the variational methods. Finally, we investigate the limiting profile of minimal mass blow-up solutions. (C) 2014 Elsevier Inc. All rights reserved.	[Zhu, Shihui; Zhang, Jian] Sichuan Normal Univ, Coll Math & Software Sci, Chengdu 610066, Peoples R China; [Yang, Han] Southwest Jiaotong Univ, Coll Math, Chengdu 610031, Peoples R China	Zhu, SH (reprint author), Sichuan Normal Univ, Coll Math & Software Sci, Chengdu 610066, Peoples R China.	shihuizhumath@163.com			National Natural Science Foundation of P. R. China [11226162, 11371267]; Fundamental Research Funds for the Central Universities [SWJTU12CX061]	The authors would like to express their deep gratitude to the anonymous referees for pointing out some misprints and helpful suggestions. S. H. Zhu is supported by the National Natural Science Foundation of P. R. China (No. 11226162). H. Yang is supported by the Fundamental Research Funds for the Central Universities (No. SWJTU12CX061). J. Zhang is supported by the National Natural Science Foundation of P. R. China (No. 11371267).		21	0	0	1	9	ELSEVIER SCIENCE INC	NEW YORK	360 PARK AVE SOUTH, NEW YORK, NY 10010-1710 USA	0096-3003	1873-5649		APPL MATH COMPUT	Appl. Math. Comput.	SEP 1	2014	242						889	897		10.1016/j.amc.2014.06.061		9	Mathematics, Applied	Mathematics	AN4MV	WOS:000340563000080		
J	Pan, R; Shanks, R; Kong, I; Wang, LL				Pan, Rui; Shanks, Robert; Kong, Ing; Wang, Lingling			Trisilanolisobutyl POSS/polyurethane hybrid composites: preparation, WAXS and thermal properties	POLYMER BULLETIN			English	Article						POSS; Nanocomposite; Silicon nanoparticle; Hybrid material	POLYHEDRAL OLIGOMERIC SILSESQUIOXANES; POLYURETHANE BLOCK-COPOLYMERS; POSS; STABILITY; ADHESIVE	Trisilanolisobutyl polyhedral oligomeric silsesquioxane (TSI-POSS) with three hydroxyl functional groups pendent to an open cage, was incorporated in concentrations of 7, 13 and 22 wt% into 4,4'-methylenebis(phenyl isocyanate) and glycerol propoxylate to prepare TSI-POSS-PU hybrid composites as a heavy linking node in polymer backbone, respectively. These composites were characterized by FTIR, wide-angle X-ray scattering (WAXS), dynamic mechanical analysis and thermogravimetry techniques. In WAXS profiles, above 22 wt% TSI-POSS concentration, the morphology of composite is significantly altered and distinct crystallite clusters are formed, which increase the volume of hard segment in polyurethane (PU) hybrid composite. As TSI-POSS concentration rises, the glass transition temperature (T (g)) of composites is increased while the decomposition temperature is slightly decreased due to the oxysensitive isobutyl groups in structure. Meanwhile, the activation energy of hybrid composites is nearly unchanged indicating that the formation of crystallite cluster, which restricts motion of surrounding chains, is the predominant effect in T (g) increasing. It can be concluded that the morphology and the thermal property of polyurethane can be tailored by TSI-POSS incorporation, whereas functional group in TSI-POSS structure is the decisive factor for the thermostability of designed composites.	[Pan, Rui; Wang, Lingling] Sichuan Normal Univ, Chem & Mat Sci Coll, Chengdu 610041, Sichuan, Peoples R China; [Shanks, Robert; Kong, Ing] RMIT Univ, Sch Appl Sci, Melbourne, Vic 3001, Australia	Pan, R (reprint author), Sichuan Normal Univ, Chem & Mat Sci Coll, Chengdu 610041, Sichuan, Peoples R China.	panrui546@gmail.com		Kong, Ing/0000-0001-7496-9728; Shanks, Robert/0000-0003-3790-5148	Sichuan Education Office Foundation in China [11ZA106]; Key Laboratory of Special Waste Water Treatment in Sichuan Province Higher Education System	This work was supported by Sichuan Education Office Foundation (Project No. 11ZA106) in China and Key Laboratory of Special Waste Water Treatment in Sichuan Province Higher Education System.		29	6	6	4	35	SPRINGER	NEW YORK	233 SPRING ST, NEW YORK, NY 10013 USA	0170-0839	1436-2449		POLYM BULL	Polym. Bull.	SEP	2014	71	9					2453	2464		10.1007/s00289-014-1201-7		12	Polymer Science	Polymer Science	AN3XN	WOS:000340522100019		
J	Zhang, ZH; Shu, L; Mo, ZW; Zheng, J; Ma, SY; Luo, MX				Zhang, Zhi-Hua; Shu, Lan; Mo, Zhi-Wen; Zheng, Jun; Ma, Song-Ya; Luo, Ming-Xing			Joint remote state preparation between multi-sender and multi-receiver	QUANTUM INFORMATION PROCESSING			English	Article						Quantum joint remote state preparation; Quantum information splitting; Projective measurements	QUANTUM TELEPORTATION; CHANNELS	In this work, novel schemes for joint remote state preparation are presented, which involve N senders and 2 receivers as well as N senders and 3 receivers. The receivers can simultaneously reconstruct different qubit states containing the joint information from all senders. Compared with the protocols proposed by Su et al. (Int J Quantum Inf 10:1250006 (2012), the information of the prepared states in our schemes is distributed in a different way. Our protocols can be applied not only to states with real parameters but also ones with complex parameters. Moreover, the N-to-2 protocol is suitable for general qubit states besides equatorial states, and the receivers need not to perform any measurements and CNOT gates to reconstruct the states.	[Zhang, Zhi-Hua; Shu, Lan] Univ Elect Sci & Technol China, Sch Math Sci, Chengdu 611731, Peoples R China; [Mo, Zhi-Wen] Sichuan Normal Univ, Coll Math & Software Sci, Chengdu 610068, Peoples R China; [Zheng, Jun] Southwest Jiaotong Univ, Div Fdn Courses, Emeishan 614202, Peoples R China; [Ma, Song-Ya] Henan Univ, Sch Math & Informat Sci, Kaifeng 475004, Peoples R China; [Luo, Ming-Xing] Southwest Jiaotong Univ, Sch Informat Sci & Technol, Informat Secur & Natl Comp Grid Lab, Chengdu 610031, Peoples R China	Zhang, ZH (reprint author), Univ Elect Sci & Technol China, Sch Math Sci, Chengdu 611731, Peoples R China.	zhihuamath@aliyun.com			National Nature Science Foundation of China [11071178, 61303039, 61201253]; Fundamental Research Funds for Central Universities [10801X10096022, 2682014CX095]; Outstanding Doctoral Student Academic Support Program of UESTC [YBXSZC20131045]	The authors would like to thank the editor and referee for valuable comments and suggestions. This work is supported by National Nature Science Foundation of China (Grant Nos. 11071178, 61303039, 61201253), Fundamental Research Funds for Central Universities (Nos. 10801X10096022, 2682014CX095) and Outstanding Doctoral Student Academic Support Program of UESTC in 2013 (No. YBXSZC20131045).		50	11	11	1	17	SPRINGER	NEW YORK	233 SPRING ST, NEW YORK, NY 10013 USA	1570-0755	1573-1332		QUANTUM INF PROCESS	Quantum Inf. Process.	SEP	2014	13	9					1979	2005		10.1007/s11128-014-0790-2		27	Physics, Multidisciplinary; Physics, Mathematical	Physics	AN4OM	WOS:000340567400006		
J	Guo, YQ; Xiao, P; Luo, LL; Jiang, N; Lei, FY; Zheng, QJ; Lin, DM				Guo, Yongquan; Xiao, Ping; Luo, Lingling; Jiang, Na; Lei, Fengying; Zheng, Qiaoji; Lin, Dunmin			Structure, ferroelectric and piezoelectric properties of Bi-0.5(Na0.8K0.2)(0.5)TiO3 modified BiFeO3-BaTiO3 lead-free piezoelectric ceramics	JOURNAL OF MATERIALS SCIENCE-MATERIALS IN ELECTRONICS			English	Article							ZIRCONATE-TITANATE CERAMICS; MORPHOTROPIC-PHASE-BOUNDARY; ELECTRICAL-PROPERTIES; SOLID-SOLUTION; GRAIN-SIZE; DIELECTRIC-PROPERTIES; BIFEO3 CERAMICS; PECHINI METHOD; TEMPERATURE; POLARIZATION	A new lead-free solid solution of (0.75 - x)BiFeO3-0.25BaTiO(3)-xBi(0.5)(Na0.8K0.2)(0.5)TiO3 + 1 mol% MnO2 has been prepared by a conventional ceramic technique and the effects of Bi-0.5(Na0.8K0.2)(0.5)TiO3 and sintering temperature on the structure, ferroelectric and piezoelectric properties of the material have been studied. The ceramics sintered at 960 A degrees C for 2 h possess a pure perovskite structure and no second phases can be detected. After the addition of Bi-0.5(Na0.8K0.2)(0.5)TiO3, a morphotropic phase boundary of rhombohedral and orthorhombic phases is formed at x = 0.01. The addition of a small amount of Bi-0.5(Na0.8K0.2)(0.5)TiO3 can promote the grain growth, while excess Bi-0.5(Na0.8K0.2)(0.5)TiO3 causes an inhibition of grain growth. Sintering temperature has an important influence on the structure and electrical properties of the ceramics. The sintering temperature of 960 A degrees C is a critical temperature to obtain the ceramics with good piezoelectric properties. For the ceramic with x = 0.01 sintered at/above 960 A degrees C located at the morphotropic phase boundary, large grains, good densification, high resistivity and enhanced electrical properties are obtained.	[Guo, Yongquan; Xiao, Ping; Luo, Lingling; Jiang, Na; Lei, Fengying; Zheng, Qiaoji; Lin, Dunmin] Sichuan Normal Univ, Coll Chem & Mat Sci, Chengdu 610066, Peoples R China	Lin, DM (reprint author), Sichuan Normal Univ, Coll Chem & Mat Sci, Chengdu 610066, Peoples R China.	ddmd222@sicnu.edu.cn	Lin, Dunmin/D-6765-2012	Lin, Dunmin/0000-0002-2245-6717	projects of Education Department of Sichuan Province [11ZA104]; Science and Technology Bureau of Sichuan Province [2010JQ0046]; Open Project of State Key Laboratory of Electronic Thin Films and Integrated Devices of University of Electronic Science and Technology of China [KFJJ201108]	This work was supported by the projects of Education Department of Sichuan Province (11ZA104), Science and Technology Bureau of Sichuan Province (2010JQ0046) and the Open Project of State Key Laboratory of Electronic Thin Films and Integrated Devices of University of Electronic Science and Technology of China (KFJJ201108).		43	5	5	2	40	SPRINGER	DORDRECHT	VAN GODEWIJCKSTRAAT 30, 3311 GZ DORDRECHT, NETHERLANDS	0957-4522	1573-482X		J MATER SCI-MATER EL	J. Mater. Sci.-Mater. Electron.	SEP	2014	25	9					3753	3761		10.1007/s10854-014-2086-9		9	Engineering, Electrical & Electronic; Materials Science, Multidisciplinary; Physics, Applied; Physics, Condensed Matter	Engineering; Materials Science; Physics	AN3OB	WOS:000340496700015		
J	Wang, J; Zhou, J; Lv, LJ; Qiu, WY; Ren, FY				Wang, Jun; Zhou, Ji; Lv, Long-Jin; Qiu, Wei-Yuan; Ren, Fu-Yao			Heterogeneous Memorized Continuous Time Random Walks in an External Force Fields	JOURNAL OF STATISTICAL PHYSICS			English	Article						Fokker-Planck equation; Generalized Einstein relation; Stretched Gaussian distribution; Ergodicity breaking	FOKKER-PLANCK EQUATION; ANOMALOUS DIFFUSION; DISORDERED MEDIA; RELAXATION; TRANSPORT; LATTICES; KINETICS	In this paper, we study the anomalous diffusion of a particle in an external force field whose motion is governed by nonrenewal continuous time random walks with correlated memorized waiting times, which involves Reimann-Liouville fractional derivative or Reimann-Liouville fractional integral. We show that the mean squared displacement of the test particle which is dependent on its location of the form (El-Wakil and Zahran, Chaos Solitons Fractals, 12, 1929-1935, 2001) where is the anomalous exponent, the diffusion exponent is dependent on the model parameters. We obtain the Fokker-Planck-type dynamic equations, and their stationary solutions are of the Boltzmann-Gibbs form. These processes obey a generalized Einstein-Stokes-Smoluchowski relation and the second Einstein relation. We observe that the asymptotic behavior of waiting times and subordinations are of stretched Gaussian distributions. We also discuss the time averaged in the case of an harmonic potential, and show that the process exhibits aging and ergodicity breaking.	[Wang, Jun; Qiu, Wei-Yuan; Ren, Fu-Yao] Fudan Univ, Dept Math, Shanghai 200433, Peoples R China; [Zhou, Ji] Sichuan Normal Univ, Dept Math, Chengdu 610066, Peoples R China; [Lv, Long-Jin] Zhejiang Univ, Ningbo Inst Technol, Ningbo 31500, Zhejiang, Peoples R China	Wang, J (reprint author), Fudan Univ, Dept Math, Shanghai 200433, Peoples R China.	majwang@fudan.edu.cn			National Natural Foundation of China [11371266, 10871047, 11001057, 11271074]; ZJNSF [Q13A010034]	This work is supported by the National Natural Foundation of China (Grant Nos. 11371266, 10871047, 11001057, 11271074), and ZJNSF No. Q13A010034.		54	3	3	0	9	SPRINGER	NEW YORK	233 SPRING ST, NEW YORK, NY 10013 USA	0022-4715	1572-9613		J STAT PHYS	J. Stat. Phys.	SEP	2014	156	6					1111	1124		10.1007/s10955-014-1046-3		14	Physics, Mathematical	Physics	AN1RC	WOS:000340360300004		
J	Liu, FH; Tian, WY; Yang, XQ; Jia, GZ				Liu, FengHai; Tian, WenYan; Yang, XiaoQing; Jia, GuoZhu			Hydrogen-bonding and dielectric response of N,N-dimethylacetamide aqueous solutions under E/M fields using molecular dynamics	JOURNAL OF MOLECULAR LIQUIDS			English	Article						Dielectric property; DMAC; Molecular polarizability; Hydrogen-bond	LIQUID WATER; CELLULOSE; MIXTURES; SPECTROSCOPY; SIMULATIONS	Non-equilibrium molecular dynamics (NMD) simulations of the N,N-dimethylacetamide (DMAC) aqueous solutions using a non-polarizable field have been performed in the frequency of 1 GHz with the intensity of the E/M field in the range of 0 to 3 x 10(9) V/m. The principal term in the radial distribution function reveals significant differences in the structure and reorientation dynamics of DMAC-H2O interaction, indicating a substantial field-induced effect of molecular structure on the hydrogen-bond network The first hydration shell alters significantly with increasing E/M field strength. When the intensity of the E/M field is above 3 x 10(8) V/m a threshold effect is observed, and the static dielectric constants decrease with increasing E/M field strength. And the molecular polarizability gradually increases when the E/M field strength increases. The average hydrogen-bond number and hydrogen-bond lifetime decline with the E/M field strength. (C) 2014 Elsevier B.V. All rights reserved.	[Liu, FengHai; Jia, GuoZhu] Sichuan Normal Univ, Coll Phys & Elect Engn, Chengdu, Peoples R China; [Tian, WenYan] Taiyuan Univ Sci & Technol, Coll Elect & Informat Engn, Taiyuan, Peoples R China; [Yang, XiaoQing] Sichuan Univ, Coll Elect & Informat Engn, Chengdu, Peoples R China	Jia, GZ (reprint author), Sichuan Normal Univ, Coll Phys & Elect Engn, Chengdu, Peoples R China.	jia1689500@126.com			National Natural Science Foundation of China [61102044]	This work has been supported by the National Natural Science Foundation of China (Grant No. 61102044)		37	2	3	4	20	ELSEVIER SCIENCE BV	AMSTERDAM	PO BOX 211, 1000 AE AMSTERDAM, NETHERLANDS	0167-7322	1873-3166		J MOL LIQ	J. Mol. Liq.	SEP	2014	197						100	105		10.1016/j.molliq.2014.04.038		6	Chemistry, Physical; Physics, Atomic, Molecular & Chemical	Chemistry; Physics	AN0VK	WOS:000340301900016		
J	Jia, GZ; Wang, F; Yang, XQ; Qian, J				Jia, Guo-zhu; Wang, Feng; Yang, Xiao-qing; Qian, Jie			The hydrogen bonding dynamics and cooperative interactions of NMP-water mixture studied by dielectric relaxation spectroscopy	JOURNAL OF MOLECULAR LIQUIDS			English	Article						Hydrogen bond dynamic; Cooperative interactions; NMP-water mixture	BINARY-MIXTURES; MOLECULAR INTERACTION; INTERACTION BEHAVIOR; N-METHYLPYRROLIDONE; TERNARY MIXTURES; N,N-DIMETHYLFORMAMIDE; SOLVENTS; CONSTANTS; FORMAMIDE; ETHANOL	The permittivity for N-Methyl-Pyrrolidone (NMP)-water mixtures has been determined from frequency 20 MHz to 26 GHz at 298 K using dielectric relaxation spectroscopy (DRS). The dielectric behavior is described well by Davidson-Cole model. The excess inverse relaxation time and excess inverse permittivity describe a hydrogen bond effect for molecular relaxation time and interactions. The Luzar model provides an explanation of experimental results related to the static permittivity and estimates numbers of hydrogen bond in the mixture. We parameterize NMP-water cluster interactions providing insights into the underlying mechanism of relaxations. (C) 2014 Elsevier B.V. All rights reserved.	[Jia, Guo-zhu; Wang, Feng; Qian, Jie] Sichuan Normal Univ, Coll Phys & Elect Engn, Chengdu, Peoples R China; [Yang, Xiao-qing] Sichuan Univ, Coll Elect & Informat Engn, Chengdu, Peoples R China	Jia, GZ (reprint author), Sichuan Normal Univ, Coll Phys & Elect Engn, Chengdu, Peoples R China.	jia1689500@126.com			National Science Foundation of China [61102044, 61372043]; 973 Program [2013CB328905]	This project was supported by the National Science Foundation of China under Grant NO 61102044, 973 Program (No.2013CB328905) and the National Science Foundation of China (No. 61372043). We would like to thank Agilent Technologies Cheng Du Ltd for the loan of Vector Network Analyzer Agilent N5227A PNA-X.		36	1	1	1	12	ELSEVIER SCIENCE BV	AMSTERDAM	PO BOX 211, 1000 AE AMSTERDAM, NETHERLANDS	0167-7322	1873-3166		J MOL LIQ	J. Mol. Liq.	SEP	2014	197						328	333		10.1016/j.molliq.2014.04.024		6	Chemistry, Physical; Physics, Atomic, Molecular & Chemical	Chemistry; Physics	AN0VK	WOS:000340301900047		
