PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	RP	EM	RI	OI	FU	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	D2	PG	WC	SC	GA	UT	PM
J	Zhang, Z; Liu, LY; Li, YF; Wang, DG; Jia, HL; Harner, T; Sverko, E; Wan, XN; Xu, DD; Ren, NQ; Ma, JM; Pozo, K				Zhang, Zhi; Liu, Liyan; Li, Yi-Fan; Wang, Degao; Jia, Hongliang; Harner, Tom; Sverko, Ed; Wan, Xinnan; Xu, Diandou; Ren, Nanqi; Ma, Jianmin; Pozo, Karla			Analysis of polychlorinated biphenyls in concurrently sampled Chinese air and surface soil	ENVIRONMENTAL SCIENCE & TECHNOLOGY			English	Article							PERSISTENT ORGANIC POLLUTANTS; POLYBROMINATED DIPHENYL ETHERS; HISTORICAL EMISSION INVENTORY; ORGANOCHLORINE PESTICIDES; PCB CONGENERS; GREAT-LAKES; TRENDS; URBAN	Polychlorinated biphenyl (PCB) concentrations were measured in a concurrent air and surface soil sampling program across China. Passive air samples were collected for approximately 3 months from mid-July to mid-October, 2005 using polyurethane foam (PUF) disk type samplers at 97 sites and surface soil samples were collected in a subset of 51 sites in the same year. As expected, the air concentrations (pg m(-3)) were highest at urban sites (mean of 350 +/- 218) followed by rural (230 +/- 180) and background sites (77 +/- 50). The PCB homologue composition was similar across China, with no distinction among site types, and reflected the profile of Chinese transformer oil with a greater proportion of lower molecular weight (LMW) congeners, particularly the tri-PCBs. This differs from the profile in Chinese soil that was shifted toward the higher molecular weight (HMW) congeners and likely attributed to numerous years of deposition and accumulation in this reservoir. The PCB profile in surface soil also reflects an "urban fractionation effect" with preferential deposition of HMW congeners near sources. The profile of PCBs in Chinese air was shown to be different than reported for Europe and for the Great Lakes Area (GLA) in North America. European and GLA air samples show a distinction between urban and rural/background sites, with urban sites dominated by tetra- and penta-PCBs, whereas rural and background sites are shifted toward LMW congeners. European and GLA samples also exhibit much higher PCB concentrations at urban sites. This may be attributed to the use of PCBs in building materials in European and North American cities. In China, the difference between urban and rural/background sites is less pronounced. Strong soil-air correlations were found for the LMW PCBs at the background and rural sites, and for the HMW PCBs at the urban sites, a strong evidence of the urban fractionation effect, To our knowledge, this is the first national-scale study in China investigating PCBs in both air and surface soil samples.	[Zhang, Zhi; Liu, Liyan; Li, Yi-Fan; Ren, Nanqi] Harbin Inst Technol, State Key Lab Urban Water Resource & Environm, IJRC PTS, Harbin, Peoples R China; [Zhang, Zhi] Heilongjiang Univ, Coll Agr Resource & Environm, Harbin, Peoples R China; [Wang, Degao; Jia, Hongliang] Dalian Maritime Univ, IJRC PTS, Dalian, Peoples R China; [Xu, Diandou] Chinese Acad Sci, Inst High Energy Phys, IJRC PTS, Beijing 100864, Peoples R China; [Wan, Xinnan] Chengdu Univ Technol, IJRC PTS, Chengdu, Peoples R China; [Xu, Diandou] McMaster Univ, IJRC PTS, Hamilton, ON L8S 4L8, Canada	Ren, NQ (reprint author), Harbin Inst Technol, State Key Lab Urban Water Resource & Environm, IJRC PTS, Harbin, Peoples R China.	ijrc_pts@yahoo.com	Pozo, Karla/D-3822-2012; Wang, Degao/B-5967-2012	Wang, Degao/0000-0002-0841-2793; Pozo, Karla/0000-0001-7747-7518	Harbin Institute of Technology (HIT); Dalian Maritime University; Chengdu University of Technology; Northeast Forestry University	We are grateful to many volunteers who have helped with both air and soil sampling nationwide, especially the students at the Harbin Institute of Technology (HIT), Dalian Maritime University, Chengdu University of Technology, and Northeast Forestry University and their families. Thanks to Qi Hong and Shen Jimin of HIT for their help with sample analysis and H. Dryfhout-Clark and A. Hou from Environment Canada for their help in IADN data. Thanks also to financial supports from Harbin Institute of Technology and Dalian Maritime University. Y.-F.L acknowledges Wang Zuwen, the president of Dalian Maritime University, for his strong support to this project. Valuable comments from three anonymous reviewers are highly appreciated.		23	65	77	7	72	AMER CHEMICAL SOC	WASHINGTON	1155 16TH ST, NW, WASHINGTON, DC 20036 USA	0013-936X	1520-5851		ENVIRON SCI TECHNOL	Environ. Sci. Technol.	SEP 1	2008	42	17					6514	6518		10.1021/es8004078		5	Engineering, Environmental; Environmental Sciences	Engineering; Environmental Sciences & Ecology	343VL	WOS:000258883300035	18800523	
J	Zhong, CR; Huang, RH; Xu, JY				Zhong, Chuanrong; Huang, Ronghua; Xu, Jinyong			Characterization, solution behavior, and microstructure of a hydrophobically associating nonionic copolymer	JOURNAL OF SOLUTION CHEMISTRY			English	Article						acrylamide; atomic force microscopy (AFM); differential scanning calorimetry (DSC); hydrophobic association; micellar copolymerization; solution properties; 4-butylstyrene	WATER-SOLUBLE COPOLYMERS; AQUEOUS-SOLUTION BEHAVIOR; ACRYLAMIDE; POLYMERS	To obtain an oil-displacement polymer with good thermal stability and solution properties, self-assembling acrylamide (AM)/4-butylstyrene (BST) copolymers (PSA) were synthesized by the micellar copolymerization technique. The resulting polymer was characterized by elemental analysis and UV and FT-IR spectroscopy. Conventional DSC measurement was used successfully to characterize the hydrophobic microblock structure of PSA, and two glass transition temperatures were found in the polymer: at 203 degrees C for the AM segments and at 106 degrees C for the hydrophobic BST segments. The initial decomposition temperature (234 degrees C) of the polymer is higher than that of polyacrylamide (210 degrees C). The DSC and TG results suggest that incorporation of BST into PSA enhances the molecular rigidity and thermal stability of the polymer. The apparent viscosity of a PSA solution greatly depends on the amount of BST in the polymer, and the polymer exhibits salt-thickening, temperature-thickening, thixotropy, pseudo-plastic behavior, anti shearing, and good anti-aging properties at 80 degrees C. In addition, the apparent viscosities of PSA solutions are increased remarkably by the addition of a small amount of surfactant. AFM measurements show that large block-like aggregates and small compact aggregates are formed in aqueous solutions of 0.4 g.dL(-1) PSA because of strong intermolecular hydrophobic associations, despite the low molecular weight, and their sizes increase upon addition of a small amount of salt.	[Zhong, Chuanrong; Xu, Jinyong] Chengdu Univ Technol, Energy Resources Coll, State Key Lab Oil & Gas Reservoir Geol & Exploita, Chengdu 610059, Sichuan, Peoples R China; [Huang, Ronghua] Sichuan Univ, Polymer Res Inst, State Key Lab Polymer Mat Engn, Chengdu 610065, Sichuan, Peoples R China	Zhong, CR (reprint author), Chengdu Univ Technol, Energy Resources Coll, State Key Lab Oil & Gas Reservoir Geol & Exploita, Chengdu 610059, Sichuan, Peoples R China.	zhchrong2006@yahoo.com.cn						18	18	20	0	14	SPRINGER/PLENUM PUBLISHERS	NEW YORK	233 SPRING ST, NEW YORK, NY 10013 USA	0095-9782	1572-8927		J SOLUTION CHEM	J. Solut. Chem.	SEP	2008	37	9					1227	1243		10.1007/s10953-008-9309-8		17	Chemistry, Physical	Chemistry	333MB	WOS:000258155500004		
J	Zhang, ZJ; Ma, DP				Zhang Zheng-Jie; Ma Dong-Ping			Energy spectrum, g factors, strain-induced level-splittings and R-line thermal shift of MgO : V2+	COMMUNICATIONS IN THEORETICAL PHYSICS			English	Article						improved ligand-field theory; electron-phonon interaction; energy spectrum; strain-induced splitting; thermal shift; g factor	MGO; TEMPERATURE; DEPENDENCE; PRESSURE; STATE; V2	Traditional ligand-field theory has to be improved by taking into account both pure electronic contribution and electron-phonon interaction one (including lattice-vibrational relaxation energy). By means of improved ligand-field theory, the R line, t(2)(32)T(1) and t(2)(32)T(2) lines, t(2)(2)(3T(1))e(4)T(2), t(2)(2)(T-3(1))e(4)T(1) and t(2)e(2)((4)A(2))T-4(1) bands, g factors of t(2)(34)A(2) and t(2)(32)E, four strain-induced level-splittings and R-line thermal shift of MgO:V2+ have been calculated. The results are in very good agreement with the experimental data. It is found that for MgO:V2+, the contributions due to electron-phonon interaction (EPI) come from the first-order term; the contributions from the second-order and higher terms are insignificant. In thermal shift of R line of MgO:V2+, the temperature-dependent contribution due to EPI is dominant. The results obtained in this work may be used in theoretical calculations of other effects of EPI.	[Zhang Zheng-Jie] Chengdu Univ Technol, Dept Phys, Chengdu 610059, Peoples R China; [Ma Dong-Ping] Sichuan Univ, Dept Appl Phys, Chengdu 610065, Peoples R China	Zhang, ZJ (reprint author), Chengdu Univ Technol, Dept Phys, Chengdu 610059, Peoples R China.	zzj@cdut.edu.cn						24	3	3	2	3	IOP PUBLISHING LTD	BRISTOL	TEMPLE CIRCUS, TEMPLE WAY, BRISTOL BS1 6BE, ENGLAND	0253-6102	1572-9494		COMMUN THEOR PHYS	Commun. Theor. Phys.	AUG 15	2008	50	2					511	516				6	Physics, Multidisciplinary	Physics	344PM	WOS:000258939800047		
J	Fan, CL; Xu, JK; Chen, W; Dong, B				Fan, Changli; Xu, Jingkun; Chen, Wen; Dong, Bin			Electrosynthesis and characterization of water-soluble poly(9-aminofluorene) with good fluorescence properties	JOURNAL OF PHYSICAL CHEMISTRY C			English	Article							TRIFLUORIDE DIETHYL ETHERATE; LIGHT-EMITTING-DIODES; POTENTIAL ELECTROCHEMICAL POLYMERIZATION; DIRECT ANODIC-OXIDATION; TRIFLUOROACETIC-ACID; POLARIZED ELECTROLUMINESCENCE; POLYTHIOPHENE FILMS; CONDUCTING POLYMERS; CONJUGATED POLYMER; POLYFLUORENE	The electrochemical synthesis of a novel semiconducting polymer, water-soluble poly(9-aminofluorene) (P9AF), with good fluorescence properties was successfully achieved in pure boron trifluoride diethyl etherate (BFEE) by the direct anodic oxidation of 9-aminofluorene (9AF). The amino group substitution makes P9AF highly soluble in water, facilitating potential applications as a blue-light-emitting material. Fourier transform infrared spectroscopy together with theoretical calculations show that polymerization of 9AF occurs mainly at the C(2) and C(7) positions. The fluorescence spectra indicate that doped P9AF films in water are blue-light emitters with a fluorescence quantum yield of 0.44. Increasing the concentration of hydrochloric acid decreases the solubility of the doped P9AF films but increases that of dedoped P9AF films because of the different complexation of the -NH2 group on P9AF with BF3 or H+. The doped and dedoped P9AF films in 0.5 mol L-1 hydrochloric acid are blue-light emitters with fluorescence quantum yields of 0.40 and 0.17, respectively.	[Fan, Changli; Xu, Jingkun; Dong, Bin] Jiangxi Sci & Technol Normal Univ, Jiangxi Key Lab Organ Chem, Nanchang 330013, Peoples R China; [Fan, Changli; Chen, Wen] Chengdu Univ Technol, Coll Mat Chem & Chem Engn, Chengdu 610059, Peoples R China; [Dong, Bin] Shandong Univ, Key Lab Colloid & Interface Chem, Jinan 250100, Peoples R China	Xu, JK (reprint author), Jiangxi Sci & Technol Normal Univ, Jiangxi Key Lab Organ Chem, Nanchang 330013, Peoples R China.	xujingkun@tsinghua.org.cn						57	25	26	0	16	AMER CHEMICAL SOC	WASHINGTON	1155 16TH ST, NW, WASHINGTON, DC 20036 USA	1932-7447			J PHYS CHEM C	J. Phys. Chem. C	AUG 7	2008	112	31					12012	12017		10.1021/jp801673m		6	Chemistry, Physical; Nanoscience & Nanotechnology; Materials Science, Multidisciplinary	Chemistry; Science & Technology - Other Topics; Materials Science	333IW	WOS:000258147200058		
J	Wang, HJ; Rahn, M; Tao, XF; Zheng, N; Xu, TJ				Wang Hejing; Rahn, M.; Tao Xiaofeng; Zheng Nan; Xu Tingjing			Diagenesis and metamorphism of Triassic flysch along profile Zoige-Lushan, northwest Sichuan, China	ACTA GEOLOGICA SINICA-ENGLISH EDITION			English	Article						diagenesis; metamorphism; Songpan-Garze orogen; Triassic flysch; illite crystallinity; Longmenshan fault	TRANSMISSION ELECTRON-MICROSCOPY; SONGPAN-GANZI FLYSCH; LOW-GRADE; INCIPIENT METAMORPHISM; TECTONIC EVOLUTION; GROWTH MECHANISMS; CLAY-MINERALS; CENTRAL ALPS; SOUTH CHINA; ILLITE	We used illite and chlorite crystallinities, index minerals, mineral assemblages, polytype and domain size of white mica, electron microprobe analysis (EMPA), b(0) geobarometer and chlorite geothermometer to quantify the diagenetic and metamorphic overprint on the Triassic flysch formations in the Songpan-Garze orogen along profile Zoige-Lushan, northwest Sichuan. Two anchizones, two epizones, one diagenetic zone and a transition belt in-between them are defined on the basis of the obtained data. Illite crystallinity correlates strongly with the best mean domain size of mica and moderately with chlorite crystallinity. 2M(1) white mica polytype are observed within the epizone whilst 2M(1) and 1M polytypes occur in the anchizone and diagenetic zone. Epizonal metamorphism reached maximum temperatures of 370 degrees C +/- 21 degrees C at low-to intermediate pressure conditions. Clay minerals underwent Ostwald ripening during metamorphism. Rocks from both sides of the Longmenshan fault reveal contrasting degrees of metamorphic overprint: on the northwest side of the Longmenshan fault, epimetamorphic conditions contrast with diagenetic rocks on the southeast side.	[Wang Hejing; Zheng Nan; Xu Tingjing] Peking Univ, Sch Earth & Space Sci, Beijing 100871, Peoples R China; [Rahn, M.] Hauptabt Sicherheit Kernanlagen, CH-5232 Villigen, Switzerland; [Tao Xiaofeng] Chengdu Univ Technol, Coll Earth Sci, Chengdu 610059, Peoples R China		hjwang@pku.edu.cn			National Natural Science Foundation of China [40572032]; Peking University [14, 15]	This study was supported by the National Natural Science Foundation of China (Grant No. 40572032) and the open fund of the central laboratory of Peking University (No. 14 and 15).		55	7	9	1	7	GEOLOGICAL SOC CHINA	BEIJING	26 BAIWANZHUANG, FUWAI, BEIJING 100037, PEOPLES R CHINA	1000-9515			ACTA GEOL SIN-ENGL	Acta Geol. Sin.-Engl. Ed.	AUG	2008	82	4					917	U1				10	Geosciences, Multidisciplinary	Geology	338YD	WOS:000258544400023		
J	Zeng, QL; Tang, HY; Zhang, S; Liu, JC				Zeng Qing-Le; Tang Hong-Yan; Zhang Song; Liu Jian-Chuan			Enantioselective sulfide oxidation catalyzed by 2,10-camphanediol derived titanium complex and its mechanism	CHINESE JOURNAL OF CHEMISTRY			English	Article						enantioselective catalysis; sulfide oxidation; 2,10-camphanediol; titanium complex; mechanism; ESI-MS	EFFICIENT ASYMMETRIC OXIDATION; AQUEOUS HYDROGEN-PEROXIDE; TERT-BUTYL HYDROPEROXIDE; SCHIFF-BASE COMPLEXES; KINETIC RESOLUTION; CHIRAL SULFOXIDES; TERMINAL OXIDANT; LIGANDS	Cumyl hydroperoxide (CHP) and tert-butyl hydroperoxide (TBHP) produced (R)- and (S)-sulfoxide in 2,10-camphanediol-titanium catalyzed sulfoxidation, respectively. During kinetic resolution, the sulfoxide configuration was reversed with CHP, but kept with TBHP. Based oil these results and the ESI-MS data, the mechanism of sulfoxidation was proposed to be intramolecular nucleophilic oxygen transfer a coordinated sulfide.	[Zeng Qing-Le; Tang Hong-Yan; Zhang Song; Liu Jian-Chuan] Chengdu Univ Technol, Coll Mat & Chem & Chem Engn, Chengdu 610059, Sichuan, Peoples R China	Zeng, QL (reprint author), Chengdu Univ Technol, Coll Mat & Chem & Chem Engn, Chengdu 610059, Sichuan, Peoples R China.	qlzeng@cdut.edu.cn			National Natural Science Foundation of China [20672088]; Chengdu University of Technology [HY0011]	Project supported by the National Natural Science Foundation of China (No. 20672088) and Chengdu University of Technology Project to Introduce High-level Personnel (No. HY0011).		30	12	13	0	7	WILEY-BLACKWELL	MALDEN	COMMERCE PLACE, 350 MAIN ST, MALDEN 02148, MA USA	1001-604X			CHINESE J CHEM	Chin. J. Chem.	AUG	2008	26	8					1435	1439		10.1002/cjoc.200890261		5	Chemistry, Multidisciplinary	Chemistry	344PP	WOS:000258940100015		
J	Qin, YM; Zhao, YL				Qin, Yuming; Zhao, Yanli			Global existence and asymptotic behavior of the compressible Navier-Stokes equations for a 1D isothermal viscous gas	MATHEMATICAL MODELS & METHODS IN APPLIED SCIENCES			English	Article						global existence; asymptotic behavior; a uniform priori estimates	ISENTROPIC MODEL SYSTEM; HEAT-CONDUCTIVE FLUID; REAL-GAS; EXPONENTIAL STABILITY; UNIVERSAL ATTRACTORS; H-4	In this paper, we prove the global existence and asymptotic behavior of solutions in H-i (i = 1, 2) to an initial boundary value problem of a 1D isentropic, isothermal and the compressible viscous gas with an non-autonomous external force in a bounded region.	[Qin, Yuming] Donghua Univ, Dept Appl Math, Coll Sci, Shanghai 201620, Peoples R China; [Zhao, Yanli] Chengdu Univ Technol, Dept Comp Sci & Technol, Sch Engn & Technol, Leshan 614007, Peoples R China	Qin, YM (reprint author), Donghua Univ, Dept Appl Math, Coll Sci, Shanghai 201620, Peoples R China.	yuming@dhu.edu.cn			NNSF of China [10571024]; Henan Province [0412000100]	This work was partially supported by the NNSF of China (No. 10571024) and the Prominent Youth Grant (No. 0412000100) from Henan Province.		28	4	4	0	5	WORLD SCIENTIFIC PUBL CO PTE LTD	SINGAPORE	5 TOH TUCK LINK, SINGAPORE 596224, SINGAPORE	0218-2025	1793-6314		MATH MOD METH APPL S	Math. Models Meth. Appl. Sci.	AUG	2008	18	8					1383	1408		10.1142/S0218202508003078		26	Mathematics, Applied	Mathematics	342IO	WOS:000258778000002		
J	Wang, K; Li, J; Ren, CS; Wang, DZ; Wang, YN				Wang Kun; Li Jian; Ren Chunsheng; Wang Dezhen; Wang Younian			Surface modification of polyethylene (PE) films using dielectric barrier discharge plasma at atmospheric pressure	PLASMA SCIENCE & TECHNOLOGY			English	Article						air dielectric barrier discharge; polyethylene; surface modification; wettability	POLYMERS	Modification of the surface properties of polyethylene (PE) films is studied using air dielectric barrier discharge at atmospheric pressure. The treated samples are examined by water contact angle measurements, Fourier transform infrared attenuated total reflection spectroscopy (FTIR-ATR), X-ray photoelectron spectroscopy (XPS) and scanning electron microscopy (SEM). With the increase in treating time, the water contact angle changes from 93.2 degrees before treatment to a minimum of 53.3 degrees after a treatment for 50 s. Both ATR and XPS results show some oxidized species are introduced into the sample surface by the plasma treatment and the tendency of the water contact angle with the treating time is the same as that of oxygen concentration on the treated sample surface. SEM result shows the surface roughness of PE samples increases with the treatment time increasing.	[Wang Kun; Li Jian] Chengdu Univ Technol, Dept Nucl Engn & Nucl Technol, Engn & Tech Coll, Leshan 614007, Peoples R China; [Ren Chunsheng; Wang Dezhen; Wang Younian] Dalian Univ Technol, State Key Lab Mat Modificat Electron Ion & Laser, Dalian 116024, Peoples R China	Wang, K (reprint author), Chengdu Univ Technol, Dept Nucl Engn & Nucl Technol, Engn & Tech Coll, Leshan 614007, Peoples R China.	wangkun6236@sina.com			Science Development Foundation of the Engineering; Technical College of Chengdu University of Technology of China [C122007025, C122007018]	supported by the Science Development Foundation of the Engineering and Technical College of Chengdu University of Technology of China (Nos. C122007025, C122007018)		14	8	9	1	6	IOP PUBLISHING LTD	BRISTOL	DIRAC HOUSE, TEMPLE BACK, BRISTOL BS1 6BE, ENGLAND	1009-0630			PLASMA SCI TECHNOL	Plasma Sci. Technol.	AUG	2008	10	4					433	437				5	Physics, Fluids & Plasmas	Physics	340QC	WOS:000258659100007		
J	Li, DL; Wang, J; Chang, ZX; Zhang, ZJ				Li Deliang; Wang Jun; Chang Zhixian; Zhang Zhijun			The surface modification of silica with GPTMS	PROGRESS IN CHEMISTRY			Chinese	Article						GPTMS; silica; surface modification	SOL-GEL; SOLID/LIQUID INTERFACE; LIQUID-CHROMATOGRAPHY; GLASS SURFACES; ADSORPTION; SEPARATION; FILMS; PROPANE-1,3-DIAMINE; IMMOBILIZATION; NANOPARTICLES	gamma-glycidoxypropyltrimethoxysilane(GPTMS) is an important silane coupling agent, and nano-silica modified with GPTMS (GPTMS-SiO2) has being used widely. In this review, the recent progress of the surface modification of GPTMS-SiO2 is summarized. The typical methods to modifying GPTMS on nano-silica surface such as liquid phase process and sol-gel process, the modification, mechanism and the existing problems of modifications are discussed. The determination and characterization of GPTMS layers by Fourier transform infrared spectroscopy(FT-IR), X-ray photoelectron spectroscopy (XPS), nuclear magnetic resonance (NMR), elemental analysis and atomic force microscopy(AFM) are introduced. The structure and stability of the GPTMS layers and the controllability of the. different modified methods are elucidated. Applications of GPTMS-SiO2 in chromatography stationary phase, biochemical separation and analysis, optical materials, industry of adhesive and coatings and mesoporous catalysis are described. The development trend of new synthesis method, evaluation system, determination of active group and application of GPTMS-SiO2 are prospected.	[Li Deliang; Zhang Zhijun] Henan Med Univ, Key Lab Special Funct Mat, Kaifeng 475004, Peoples R China; [Li Deliang; Chang Zhixian] Henan Med Univ, Dept Chem & Chem Engn, Kaifeng 475004, Peoples R China; [Wang Jun] Chengdu Univ Technol, Coll Mat & Chem & Chem Engn, Chengdu 610059, Peoples R China	Li, DL (reprint author), Henan Med Univ, Key Lab Special Funct Mat, Kaifeng 475004, Peoples R China.	lideliang@henu.edu.cn						51	3	7	3	27	CHINESE ACAD SCIENCES	BEIJING	NO. 33 BEISIHUANXILU,  ZHONGGUANCUN, BEIJING 100080, PEOPLES R CHINA	1005-281X			PROG CHEM	Prog. Chem.	AUG	2008	20	7-8					1115	1121				7	Chemistry, Multidisciplinary	Chemistry	338DU	WOS:000258486600014		
J	Deng, TL; Li, DC				Deng, Tianlong; Li, Dongchan			Solid-liquid metastable equilibria in the quaternary system (NaCl-KCl-CaCl2-H2O) at 288.15 K	FLUID PHASE EQUILIBRIA			English	Article						metastable phase equilibrium; phase diagram; solubility; Pitzer modeling	MINERAL SOLUBILITIES; NATURAL-WATERS; PHASE-EQUILIBRIUM; PREDICTION; THERMODYNAMICS; 25-DEGREES-C; TEMPERATURES; CHLORIDE	The solubilities and the physicochemical properties (densities, viscosities, refractive indices, conductivities, and pH) in the liquid-solid metastable system (NaCl-KCl-CaCl2-H2O) at 288.15K have been studied using the isothermal evaporation method. Based on the experimental data, the dry-salt phase diagram, water-phase diagram and the diagram of physicochemical properties vs. composition in the system were plotted. The dry-salt phase diagram of the system includes one three-salt co-saturated point, three metastable solubility isotherm curves, and three crystallization regions corresponding to sodium chloride, potassium chloride and calcium chloride hexahydrate. Neither solid solution nor double salts were found. Based on the extended Harvie-Weare (HW) model and its tempera ture-dependent equation, the values of the Pitzer parameters beta((0)), beta((1)), C-phi for NaCl, KCl and CaCl2, the mixed ion-interaction parameters theta(Na,K), theta(Na,Ca), theta(K,Ca), Psi(Na,K,Cl), Psi(K,Ca,Cl), the Debye-Huckel parameter A(phi) and the standard chemical potentials of the minerals in the quaternary system at 288.15 K were obtained. In addition, the average equilibrium constants of metastable equilibrium solids at the same temperature were obtained using a method derived from the activity product constant for the metastable system. Using the standard chemical potentials of the minerals and the average equilibrium constants of solids at equilibrium, the solubility predictions for the quaternary system are presented. A comparison between the calculated and experimental results shows that the predicted solubilities obtained with the extended HW model using the average equilibrium constants agree well with experimental data. (c) 2008 Elsevier B.V. All rights reserved.	[Deng, Tianlong; Li, Dongchan] Chinese Acad Sci, Qinghai Inst Salt Lakes, Xining 810008, Qinghsi, Peoples R China; [Deng, Tianlong; Li, Dongchan] Chengdu Univ Technol, Coll Mat Chem & Chem Engn, Chengdu 610059, Peoples R China	Deng, TL (reprint author), Chinese Acad Sci, Qinghai Inst Salt Lakes, 18 Xining Rd, Xining 810008, Qinghsi, Peoples R China.	tldeng@isl.ac.cn						18	28	30	0	18	ELSEVIER SCIENCE BV	AMSTERDAM	PO BOX 211, 1000 AE AMSTERDAM, NETHERLANDS	0378-3812			FLUID PHASE EQUILIBR	Fluid Phase Equilib.	JUL 25	2008	269	1-2					98	103		10.1016/j.fluid.2008.05.005		6	Thermodynamics; Chemistry, Physical; Engineering, Chemical	Thermodynamics; Chemistry; Engineering	331YC	WOS:000258047500014		
J	Wang, Z; Huang, RQ; Huang, JL; He, ZH				Wang, Zhi; Huang, Runqiu; Huang, Jinli; He, Zhenhua			P-wave velocity and gradient images beneath the Okinawa Trough	TECTONOPHYSICS			English	Article						Okinawa Trough opening; structural heterogeneity; slab dehydration; gradient image	BACK-ARC BASIN; RYUKYU ARC; SUBDUCTION ZONES; S-WAVE; TECTONIC IMPLICATIONS; EARTHQUAKE LOCATION; OBLIQUE SUBDUCTION; PLATE CONVERGENCE; HEAT-FLOW; JAPAN	We determined the high-resolution 3-D P-wave velocity structure under the Okinawa Trough in the region between South Taiwan and North Kyushu (Japan) by inverting 102,511 absolute travel-time data from 5012 local earthquakes and 29,153 relative travel-time residuals calculated from 1873 teleseismic events. For the first time, a combined data set recorded simultaneously by three seismographic networks located in Kyushu, Okinawa Trough, Taiwan and Fujian province of China has been used, which enables us to determine the high-resolution P-wave velocity structure in the crust and upper mantle under the entire arc system. The resulting tomographic and gradient images provide a new insight into the structural heterogeneities related to the opening of the Okinawa Trough and dehydration of the Philippine Sea slab (PHS), and confirm some of the features proposed by previous studies. A high-velocity zone is imaged clearly at depths of 50-300 km along the Ryukyu Arc system from South Kyushu to North Taiwan, showing good agreement with the spatial distribution of seismicity under the subduction zone. The relative residuals from different quadrants also exhibit early relative arrivals at the stations corresponding to the high-Vp regions, and we therefore interpret the high-Vp zone as the subducting PHS slab. Along the volcanic front from South Kyushu to North Taiwan, low-Vp areas are visible, which are mainly caused by the fluids liberated by the extensive dehydration process of the subducting PHS slab. This fluid-related low-velocity zone is located at depths of 20-120 km along the arc with a total length of 1200 km from North Taiwan to South Kyushu. Using the inverted P-wave velocity model we also calculated the gradient images, which are independent of the selection of reference model or color scale, to provide further information and help us to understand and explain the tomoagraphic structures. Three sub-blocks of the Ryukyu Arc system are revealed from the inverted velocity images and the calculated gradient maps. These features of the velocity anomalies together with other parameters determined by the present study suggest that the Okinawa Trough extension, arc magmatism and seismicity are mainly attributed to the dehydration process associated with the PHS slab subduction and the oblique subduction direction of the plate. (C) 2008 Elsevier B.V. All rights reserved.	[Wang, Zhi; He, Zhenhua] Chengdu Univ Technol, Coll Informat & Engn, Chengdu 610059, Peoples R China; [Wang, Zhi; Huang, Runqiu] State Key Lab Geohazards Prevent & Geoenvironm Pr, Chengdu 610059, Peoples R China; [Wang, Zhi; He, Zhenhua] Chengdu Univ Technol, State Key Lab Oil & Gas Reservoir Geol & Explorat, Chengdu 610059, Peoples R China; [Huang, Jinli] China Earthquake Adm, Inst Earthquake Sci, Beijing 100036, Peoples R China	Wang, Z (reprint author), Chengdu Univ Technol, Coll Informat & Engn, Chengdu 610059, Peoples R China.	wangzhi@cdut.cn	Wang, Zhi/A-2514-2010	Wang, Zhi/0000-0002-2795-1565				50	13	13	0	14	ELSEVIER SCIENCE BV	AMSTERDAM	PO BOX 211, 1000 AE AMSTERDAM, NETHERLANDS	0040-1951			TECTONOPHYSICS	Tectonophysics	JUL 18	2008	455	1-4					1	13		10.1016/j.tecto.2008.03.004		13	Geochemistry & Geophysics	Geochemistry & Geophysics	331XL	WOS:000258045800001		
