PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	RP	EM	RI	OI	FU	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	D2	PG	WC	SC	GA	UT	PM
J	Li, KH; Gong, XY; Lu, XQ; Guo, W; Li, XX				Li, Kehua; Gong, Xueyu; Lu, Xingqiang; Guo, Wei; Li, Xinxia			Phase-matching enhanced ion heating by nonresonant Alfven waves	PHYSICS OF PLASMAS			English	Article							SOLAR-WIND; CYCLOTRON FREQUENCY; HEAVY-IONS; ACCELERATION; PLASMA; SPECTRUM; CORONA	Heating of ions by two Alfven waves propagating along an external magnetic field via nonresonant wave-particle interaction in low-beta plasmas is studied using test-particle simulation. Due to subcyclotron ion resonance, the heating effect of the left-hand polarized Alfven wave pair is 10% greater than that of the right-hand polarized pair. The results show that the perpendicular and parallel (to the external magnetic field) temperatures, as well as the parallel fluid velocity, vary sinusoidally with the phase difference. Furthermore, the magnitude of the oscillations decreases with the ratio of the frequencies of the two waves. When the frequency ratio reaches above 2, the effect of the phase difference vanishes. (C) 2012 American Institute of Physics. [http://dx.doi.org/10.1063/1.4737896]	[Li, Kehua; Gong, Xueyu; Lu, Xingqiang; Li, Xinxia] Univ S China, Sch Nucl Sci & Technol, Hengyang 421001, Peoples R China; [Li, Kehua] Chengdu Univ Technol, Engn & Tech Coll, Dept Nucl Engn & New Energy, Leshan 614000, Peoples R China; [Guo, Wei] Univ S China, Sch Elect Engn, Hengyang 421001, Peoples R China	Gong, XY (reprint author), Univ S China, Sch Nucl Sci & Technol, Hengyang 421001, Peoples R China.	gongxy@usc.edu.cn; luxingqiang@usc.edu.cn			National Natural Science Foundation of China [41104094, 11075073]; National Project 973, China [2009GB105002]; Science Research Program of Educational Department of Hunan Province, China [10C1152]	This work was supported by the Young Scientists Fund of the National Natural Science Foundation of China (Grant No. 41104094), National Natural Science Foundation of China (Grant No. 11075073), National Project 973, China (Grant No. 2009GB105002), and the Science Research Program of Educational Department of Hunan Province, China (Grant No. 10C1152).		31	7	7	2	21	AMER INST PHYSICS	MELVILLE	CIRCULATION & FULFILLMENT DIV, 2 HUNTINGTON QUADRANGLE, STE 1 N O 1, MELVILLE, NY 11747-4501 USA	1070-664X			PHYS PLASMAS	Phys. Plasmas	JUL	2012	19	7							072118	10.1063/1.4737896		7	Physics, Fluids & Plasmas	Physics	987MY	WOS:000307422800021		
J	Xia, GQ; Yi, HS; Zhao, XX; Gong, DX; Ji, CJ				Xia GuoQing; Yi HaiSheng; Zhao XiXi; Gong DaXing; Ji ChangJun			A late Mesozoic high plateau in eastern China: Evidence from basalt vesicular paleoaltimetry	CHINESE SCIENCE BULLETIN			English	Article						early Cretaceous; east China Plateau; vesicular-basalt; paleoaltimetry; north and south China collision	VOLCANIC-ROCKS; PALEOMAGNETIC CONSTRAINTS; SIZE DISTRIBUTIONS; TIBETAN PLATEAU; SOUTHERN TIBET; CLAY-MINERALS; UPLIFT; NORTH; MIDDLE; GEOCHEMISTRY	Eastern China is made of a number of large and small continental fragments throughout late Paleozoic and Mesozoic time, and is still the best natural laboratory for examining kinematic models of continent tectonics. The paleoelevation history of eastern China provides direct insight into the tectonic processes in China. Here we present basalt-vesicularity based estimates of the paleoaltimetry of the early Cretaceous basalts in northern East China, which indicate that the studied basalt units were at an elevation of more than 4 kilometers in late Mesozoic. Two vesicular basaltic rocks have been collected form bottom to top along the lava flow outcrop in eastern Inner Mongolia. After the digital precessing to the sample cross-sections, and taking advantage of the stereological conversion method to acquire the bubble size distributions, paleoelevation estimate was calculated for East China in the early Cretaceous. The results show that the elevation has been near 4700 +/- 750 m when the lava flows was cooling, implying that there were highland regions in the northern part of the East China Plateau during the early Cretaceous. Combined with other geological evidence, we conclude that there was a high plateau with elevation near 5000 m above sea level in Eastern China during the late Mesozoic. This ancient high plateau in eastern China was most likely formed by the collision of the north and south China blocks.	[Xia GuoQing; Yi HaiSheng; Gong DaXing; Ji ChangJun] Chengdu Univ Technol, Inst Sedimentary Geol, Chengdu 610059, Peoples R China; [Yi HaiSheng] State Key Lab Oil Gas Reservoir Geol & Exploitat, Chengdu 610059, Peoples R China; [Zhao XiXi] Univ Calif Santa Cruz, Dept Earth & Planetary Sci, Santa Cruz, CA 95064 USA	Xia, GQ (reprint author), Chengdu Univ Technol, Inst Sedimentary Geol, Chengdu 610059, Peoples R China.	xiaguoqing06@163.com			National Natural Science Foundation of China [40972084]; US National Science Foundation [EAR-0911331]	We thank the reviewers for helpful reviews and constructive suggestions. Wang Gang, Ou Lihua, Hui Bo, and Tang Yunfeng at Chengdu University of Technology are thanked for helping with fieldwork and offering useful discussions for this paper. This work was supported by the National Natural Science Foundation of China (40972084) and the US National Science Foundation (EAR-0911331).		47	2	2	1	10	SCIENCE PRESS	BEIJING	16 DONGHUANGCHENGGEN NORTH ST, BEIJING 100717, PEOPLES R CHINA	1001-6538			CHINESE SCI BULL	Chin. Sci. Bull.	JUL	2012	57	21					2767	2777		10.1007/s11434-012-5169-0		11	Multidisciplinary Sciences	Science & Technology - Other Topics	973DU	WOS:000306336100019		
J	Nong, X; Wu, H; Xie, B; Xu, CH; Liang, Z				Nong, Xiang; Wu, Hong; Xie, Bin; Xu, Cheng Hao; Liang, Zi			Study on the Cellulase-Immobilized Efficiency of Polyethylene-Glycol-Modified Chitosan as a Carrier	ASIAN JOURNAL OF CHEMISTRY			English	Article						Polyethylene glycol modification; Chitosan; Cellulose; Immobilized		To study the cellulase-immobilized efficiency of polyethylene glycol (PEG)-modified chitosan as a carrier, we evaluated the quantity, optimum temperature, optimum pH and Michaelis constant of immobilized enzymes that used such a carrier. The results showed that the immobilized enzymes which used the polyethylene glycol-modified chitosan as a carrier increased in quantity and showed improvements in optimum temperature from 5 to 10 degrees C (P < 0.05) and optimum pH (P > 0.05). The Michaelis constants were 0.4693 g/L (Km(M)) and 0.4848 g/L (Km(O)), corresponding to y(M) = 1.0076x + 2.1472 and y(O) = 1.1086x + 2.287, respectively. Thus, utilizing polyethylene glycol-modified chitosan as a carrier can improve the efficiency of cellulase immobilization.	[Wu, Hong] SW Univ Nationality, Coll Life Sci, Chengdu 610041, Sichuan Provinc, Peoples R China; [Nong, Xiang; Xu, Cheng Hao; Liang, Zi] Leshan Normal Univ, Coll Chem & Life Sci, Leshan 614000, Sichuan Provinc, Peoples R China; [Xie, Bin] Chengdu Univ Technol, Engn & Tech Coll, Dept Automat Engn, Leshan 614000, Sichuan Provinc, Peoples R China	Wu, H (reprint author), SW Univ Nationality, Coll Life Sci, Chengdu 610041, Sichuan Provinc, Peoples R China.	wuhong_0203@126.com			Science and Technology Bureau of Le shan city, China; Leshan normal university [Z0924]	This work was financially supported by Scientific research Fund of Science and Technology Bureau of Le shan city, China. And funded by Leshan normal university(grant no. Z0924).		7	0	0	0	11	ASIAN JOURNAL OF CHEMISTRY	SAHIBABAD	11/100 RAJENDRA NAGAR, SECTOR 3,, SAHIBABAD 201 005, GHAZIABAD, INDIA	0970-7077			ASIAN J CHEM	Asian J. Chem.	JUL	2012	24	7					3257	3258				2	Chemistry, Multidisciplinary	Chemistry	955PT	WOS:000305034100105		
J	Wang, RL; Zhang, SC; Brassell, S; Wang, JX; Lu, ZY; Ming, QZ; Wang, XM; Bian, LZ				Wang, Ruiliang; Zhang, Shuichang; Brassell, Simon; Wang, Jiaxue; Lu, Zhengyuan; Ming, Qingzhong; Wang, Xiaomei; Bian, Lizeng			Molecular carbon isotope variations in core samples taken at the Permian-Triassic boundary layers in southern China	INTERNATIONAL JOURNAL OF EARTH SCIENCES			English	Article						Permian; Triassic; Southern China; PTB; Mass extinction, carbon isotope; delta C-13; Upwelling; Outgassing	MASS-SPECTROMETRY; EXTINCTION	Stable carbon isotope composition (delta C-13) of carbonate sediments and the molecular (biomarker) characteristics of a continuous Permian-Triassic (PT) layer in southern China were studied to obtain geochemical signals of global change at the Permian-Triassic boundary (PTB). Carbonate carbon isotope values shifted toward positive before the end of the Permian period and then shifted negative above the PTB into the Triassic period. Molecular carbon isotope values of biomarkers followed the same trend at and below the PTB and remained negative in the Triassic layer. These biomarkers were acyclic isoprenoids, ranging from C-15 to C-40, steranes (C-27 dominates) and terpenoids that were all significantly more abundant in samples from the Permian layer than those from the Triassic layer. The Triassic layer was distinguished by the dominance of higher molecular weight (waxy) n-alkanes. Stable carbon isotope values of individual components, including n-alkanes and acyclic isoprenoids such as phytane, isop-C-25, and squalane, are depleted in delta C-13 by up to 8-10aEuro degrees in the Triassic samples as compared to the Permian. Measured molecular and isotopic variations of organic matter in the PT layers support the generally accepted view of Permian oceanic stagnation followed by a massive upwelling of toxic deep waters at the PTB. A series of large-scale (global) outgassing events may be associated with the carbon isotope shift we measured. This is also consistent with the lithological evidence we observed of white thin-clay layers in this region. Our findings, in context with a generally accepted stagnant Permian ocean, followed by massive upwelling of toxic deep waters might be the major causes of the largest global mass extinction event that occurred at the Permian-Triassic boundary.	[Wang, Ruiliang] Brookhaven Natl Lab, Upton, NY 11973 USA; [Zhang, Shuichang; Wang, Xiaomei] PetroChina, Key Lab Petr Geochem, Beijing 100083, Peoples R China; [Brassell, Simon] Indiana Univ, Dept Geol, Bloomington, IN 47405 USA; [Wang, Jiaxue; Ming, Qingzhong] Yunnan Normal Univ, Yunnan Key Lab Geog & Environm Change, Kunming 650031, Peoples R China; [Lu, Zhengyuan] Chengdu Univ Technol, State Key Lab Oil & Gas Reservoir Geol & Exploita, Chengdu 610059, Peoples R China; [Bian, Lizeng] Nanjing Univ, Dept Geol, Nanjing 100083, Jiangsu, Peoples R China	Wang, RL (reprint author), Brookhaven Natl Lab, Bldg 555A, Upton, NY 11973 USA.	rlwang@bnl.gov	Brassell, SImon/H-4970-2011		State Key Laboratory of Oil and Gas Reservoir Geology and Exploitation, Chengdu University of Technology [PLC200901]; NSFC [U0933604/40872118, 2009CC007]; U.S. Department of Energy [DE-AC02-98CHI-886]	The current study was partially supported by Open Fund (PLC200901) of State Key Laboratory of Oil and Gas Reservoir Geology and Exploitation, Chengdu University of Technology (RW) and NSFC-Yunnan Joint Funding project #U0933604/40872118 and 2009CC007 (RW & JW). The authors are very thankful to the anonymous reviewers for many helpful linguistic and scientific comments on the manuscript. Mrs. H. Shang (emeritus of CNPC) is acknowledged for participating in the early field sampling for the earlier related projects on PTB of southern China.r This article was authored by Brookhaven Science Associates, LLC under Contract No. DE-AC02-98CHI-886 with the U.S. Department of Energy. The United States Government retains, and the publisher, by accepting the article for publication, acknowledges, a world-wide license to publish or reproduce the published form of this article, or allow others to do so, for United States Government purposes.		38	0	0	0	18	SPRINGER	NEW YORK	233 SPRING ST, NEW YORK, NY 10013 USA	1437-3254	1437-3262		INT J EARTH SCI	Int. J. Earth Sci.	JUL	2012	101	5					1397	1406		10.1007/s00531-011-0730-7		10	Geosciences, Multidisciplinary	Geology	953HJ	WOS:000304857400019		
J	Long, JP; Yang, LJ; Wei, XS				Long, Jianping; Yang, Lijun; Wei, Xuesong			First-principles study on the elastic property of hexagonal alunite	PHYSICA B-CONDENSED MATTER			English	Article						Alunite; DFT; Elastic property; Debye temperature	OPTICAL-PROPERTIES; AB-INITIO; JAROSITE; EXCHANGE; SUPERGROUP; STABILITY; MINERALS; CR2ALC; TA; NB	In this paper, we have predicted the structural and elastic characteristics of KAl3(SO4)(2)(OH)(6) compounds through the method of density functional theory within the generalized gradient approximation (GGA) and Local Density Approximation (LDA) using the CASTEP package. The calculated equilibrium lattice parameters, the elastic property, anisotropy factor, Poison's ratio, Young's modulus, sound velocities and Debye temperature for KA(3)(SO4)(2)(OH)(6) have been calculated and compared with the available experimental data. From these results, this compound behaves as a brittle material and has a good thermal conductivity. (C) 2012 Elsevier B.V. All rights reserved.	[Long, Jianping; Yang, Lijun; Wei, Xuesong] Chengdu Univ Technol, Coll Mat & Chem & Chem Engn, Chengdu 610059, Peoples R China	Long, JP (reprint author), Chengdu Univ Technol, Coll Mat & Chem & Chem Engn, Chengdu 610059, Peoples R China.	longjianping@cdut.cn			Mineral Resources Chemistry Key Laboratory of Sichuan Higher Education Institutions	The authors are thankful for the partially financial support by the Mineral Resources Chemistry Key Laboratory of Sichuan Higher Education Institutions.		50	11	11	3	17	ELSEVIER SCIENCE BV	AMSTERDAM	PO BOX 211, 1000 AE AMSTERDAM, NETHERLANDS	0921-4526			PHYSICA B	Physica B	JUL 1	2012	407	13					2606	2609		10.1016/j.physb.2012.04.004		4	Physics, Condensed Matter	Physics	950QT	WOS:000304664500046		
J	Gao, Y; Shi, ZM; Long, Z; Wu, P; Zheng, CB; Hou, XD				Gao, Ying; Shi, Zeming; Long, Zhou; Wu, Peng; Zheng, Chengbin; Hou, Xiandeng			Determination and speciation of mercury in environmental and biological samples by analytical atomic spectrometry	MICROCHEMICAL JOURNAL			English	Review						Review; Mercury; Atomic absorption spectrometry; Atomic emission spectrometry; Atomic fluorescence spectrometry; Atomic mass spectrometry; Sample preparation; Cold vapor generation	PLASMA-MASS SPECTROMETRY; COLD VAPOR GENERATION; SOLID-PHASE EXTRACTION; PERFORMANCE LIQUID-CHROMATOGRAPHY; DIELECTRIC-BARRIER DISCHARGE; OPTICAL-EMISSION-SPECTROMETRY; CLOUD POINT EXTRACTION; GREEN ANALYTICAL METHOD; HPLC-ICP-MS; ABSORPTION-SPECTROMETRY	Mercury and its compounds are ubiquitous in the environment. Much concern has been attracted to the determination of mercury and its species due to their high toxicity and biomagnification. The state of the arts of mercury determination and speciation analysis and its applications in environmental and biological sciences since 2008 are reviewed with 133 references. The methodological innovations in sample preparation, preconcentration, instrumentation and speciation analysis are summarized, and the future perspectives are briefly discussed and speculated. (C) 2012 Elsevier B.V. All rights reserved.	[Gao, Ying; Long, Zhou; Wu, Peng; Zheng, Chengbin; Hou, Xiandeng] Sichuan Univ, Analyt & Testing Ctr, Chengdu 610064, Sichuan, Peoples R China; [Gao, Ying; Long, Zhou; Wu, Peng; Zheng, Chengbin; Hou, Xiandeng] Sichuan Univ, Coll Chem, Chengdu 610064, Sichuan, Peoples R China; [Gao, Ying; Shi, Zeming] Chengdu Univ Technol, Coll Nucl Technol & Automat Engn, Chengdu 610059, Sichuan, Peoples R China	Hou, XD (reprint author), Sichuan Univ, Analyt & Testing Ctr, Chengdu 610064, Sichuan, Peoples R China.	houxd@scu.edu.cn	Wu, Peng/B-4987-2010; Gao, Ying /J-5913-2012; Hou, Xiandeng/B-4159-2011; Zheng, Chengbin/R-4401-2016	Wu, Peng/0000-0002-9128-9027; Zheng, Chengbin/0000-0002-7496-8335	National Natural Science Foundation of China [20835003]	The authors gratefully thank the National Natural Science Foundation of China (No. 20835003) for financial support of this project.		133	113	117	15	201	ELSEVIER SCIENCE BV	AMSTERDAM	PO BOX 211, 1000 AE AMSTERDAM, NETHERLANDS	0026-265X			MICROCHEM J	Microchem J.	JUL	2012	103						1	14		10.1016/j.microc.2012.02.001		14	Chemistry, Analytical	Chemistry	942EL	WOS:000304025200001		
J	Xu, Y; Liu, Q; Myers, EA; Wang, L; Huang, S; He, Y; Peng, PH; Guo, P				Xu, Yan; Liu, Qin; Myers, Edward A.; Wang, Lian; Huang, Song; He, Yun; Peng, Peihao; Guo, Peng			Molecular Phylogeny of the Genus Gloydius (Serpentes: Crotalinae)	ASIAN HERPETOLOGICAL RESEARCH			English	Article						molecular phylogenetics; venomous snake; pit viper; mtDNA; nDNA	MITOCHONDRIAL; VIPERIDAE; NUCLEAR; PHYLOGEOGRAPHY; DIVERGENCE; INFERENCE; SQUAMATA; MRBAYES; COMPLEX	Based on two mitochondrial genes (cyt b, ND4) and one nuclear gene (c-mos), we explored the relationships within the Asian pit viper genus Gloydius. In total, 23 samples representing 10 species were analyzed. All phylogenetic analyses support a monophyletic Gloydius with two major clades, one comprising G. brevicaudus, G. blomhoffii, and G. ussuriensis with the sister clade consisting of G. intermedius, G. saxatilis, G. halys and G. shedaoensis. The relationships among the three montane species G. strauchi, G. qinlingensis and G. liupanensis, as well as the two monophyletic groups, are unstable, and discussed. Divergence date estimation indicates that Gloydius lineage formed 15 Ma and diversification of the genus occurred at 9.89 Ma. Issues regarding the taxonomy of this genus are discussed where necessary.	[Xu, Yan; He, Yun; Peng, Peihao] Chengdu Univ Technol, Coll Tourism & Urban Rural Planning, Chengdu 610064, Sichuan, Peoples R China; [Xu, Yan; Liu, Qin; Wang, Lian; Guo, Peng] Yibin Univ, Coll Life Sci & Food Engn, Yibin 644007, Sichuan, Peoples R China; [Myers, Edward A.] CUNY Coll Staten Isl, Dept Biol, Staten Isl, NY 10314 USA; [Myers, Edward A.] CUNY, Grad Ctr, New York, NY 10016 USA; [Huang, Song] Huangshan Univ, Coll Life & Environm Sci, Huangshan 245021, Anhui, Peoples R China	Peng, PH (reprint author), Chengdu Univ Technol, Coll Tourism & Urban Rural Planning, Chengdu 610064, Sichuan, Peoples R China.	peihaop@163.com; ybguop@163.com			National Natural Science Foundation of China [NSFC 30870290, NSFC 30970334, NSFC 31071892]; Program for New Century Excellent Talents in University [NCET-08-0908]	This project was partially funded by the National Natural Science Foundation of China (NSFC 30870290, NSFC 30970334, NSFC 31071892), and the Program for New Century Excellent Talents in University (NCET-08-0908). We thank M. He, L. Ding and X. J. Wang for their helping in collecting samples and providing sample tissues. The comments from editors and two reviewers greatly improved this paper.		45	3	5	6	19	SCIENCE PRESS	BEIJING	16 DONGHUANGCHENGGEN NORTH ST, BEIJING 100717, PEOPLES R CHINA	2095-0357			ASIAN HERPETOL RES	Asian Herpetol. Res.	JUN 25	2012	3	2					127	132		10.3724/SP.J.1245.2012.00127		6	Zoology	Zoology	980FK	WOS:000306878800004		
J	Zhou, JB; Zhou, W; Lei, JR; Tuo, XG; Zhu, X; Liu, Y				Zhou Jianbin; Zhou Wei; Lei Jiarong; Tuo Xianguo; Zhu Xing; Liu Yi			Study of time-domain digital pulse shaping algorithms for nuclear signals	NUCLEAR SCIENCE AND TECHNIQUES			English	Article						R-C shaping; C-R shaping; Nuclear pulse; Digital S-K filter; Digital Gaussian filter	REAL-TIME; WAVELET ANALYSIS	With the development on high-speed integrated circuit, fast high resolution sampling ADC and digital signal processors are replacing analog shaping amplifier circuit. This paper firstly presents the numerical analysis and simulation on R-C shaping circuit model and C-R shaping circuit model. Mathematic models are established based on 1st order digital differential method and Kirchhoff Current Law in time domain, and a simulation and error evaluation experiment on an ideal digital signal are carried out with Excel VBA. A digital shaping test for a semiconductor X-ray detector in real time is also presented. Then a numerical analysis for Sallen-Key (S-K) low-pass filter circuit model is implemented based on the analysis of digital R-C and digital C-R shaping methods. By applying the 2nd order non-homogeneous differential equation, the authors implement a digital Gaussian filter model for a standard exponential-decaying signal and a nuclear pulse signal. Finally, computer simulations and experimental tests are carried out and the results show the possibility of the digital pulse processing algorithms.	[Zhou Jianbin; Zhou Wei; Tuo Xianguo; Zhu Xing; Liu Yi] Chengdu Univ Technol, Coll Nucl, Chengdu 610059, Peoples R China; [Zhou Wei] China Univ Min & Technol, Coll Min Engn, State Key Lab Coal Resources & Mine Safety, Xuzhou 221116, Peoples R China; [Lei Jiarong] China Acad Engn Phys, Inst Chem & Phys, Mianyang 621900, Peoples R China	Zhou, W (reprint author), Chengdu Univ Technol, Coll Nucl, Chengdu 610059, Peoples R China.	zhouwei@cdut.edu.cn			Shanghai Synchrotron Radiation Facility project	Supported by Shanghai Synchrotron Radiation Facility project		14	5	11	6	16	ELSEVIER SCIENCE BV	AMSTERDAM	PO BOX 211, 1000 AE AMSTERDAM, NETHERLANDS	1001-8042			NUCL SCI TECH	Nucl. Sci. Tech.	JUN 20	2012	23	3					150	155				6	Nuclear Science & Technology; Physics, Nuclear	Nuclear Science & Technology; Physics	994BE	WOS:000307905000005		
J	Zeng, QL; Weng, W; Xue, XH				Zeng, Qingle; Weng, Wen; Xue, Xinghua			Sulfide oxidation catalyzed vanadyl complexes of N-salicylidene alpha-amino acids at low catalyst loading	INORGANICA CHIMICA ACTA			English	Article						Sulfide oxidation; Vanadyl complexes; N-Salicylidene alpha-amino acids; Hydrogen peroxide; Catalyst loading	SCHIFF-BASE COMPLEXES; ENANTIOSELECTIVE SULFOXIDATION; ASYMMETRIC OXIDATION; HYDROGEN-PEROXIDE; OXOVANADIUM(IV) COMPLEXES; CHIRAL SULFOXIDES; 2-NAPHTHOLS; RESOLUTION; MECHANISM; H2O2	Sulfoxides are extensively used in chemical and pharmaceutical industries. Various catalytically synthetic methods were reported, but in common 1-10 (mol)% catalyst loading were demanded. Sulfide oxidation catalyzed by vanadyl complexes of N-salicylidene alpha-amino acids with catalyst loading as low as 0.03 (mol)% gave high yields at room temperature with aqueous hydrogen peroxide as an oxidant, which is a green, solvent-free, energy-saving and easy-operated protocol. In contrast, vanadyl complexes of N-salicylidene amino alcohols could not, even at 0.1 (mol)%. The possible reason is that the stronger acidity of N-salicylidene alpha-amino acids makes their vanadyl complexes stable to aqueous hydrogen peroxide. This rule may be used in designing other high efficient catalysts, especially with aqueous hydrogen peroxide as an oxidant. (C) 2012 Elsevier B. V. All rights reserved.	[Zeng, Qingle] Chengdu Univ Technol, Inst Green Catalysis & Synth, State Key Lab Oil & Gas Reservoir Geol & Exploita, Chengdu 610059, Peoples R China; [Zeng, Qingle] Chengdu Univ Technol, Coll Mat & Chem Chem Engn, Sichuan Higher Educ Inst, Mineral Resources Chem Key Lab, Chengdu 610059, Peoples R China; [Weng, Wen] Zhangzhou Normal Univ, Dept Chem & Environm Sci, Zhangzhou 363000, Peoples R China; [Xue, Xinghua] Hainan Univ, Coll Mat & Chem Engn, Haikou 570228, Peoples R China	Zeng, QL (reprint author), Chengdu Univ Technol, Inst Green Catalysis & Synth, State Key Lab Oil & Gas Reservoir Geol & Exploita, Chengdu 610059, Peoples R China.	qinglezeng@hotmail.com			National Science Foundation of China [20672088]; Ministry of Human Resources and Social Security of China [ZF0022]; Science and Technology Bureau of Sichuan [2011HH0016]; State Key Laboratory of Geohazard Prevention and Geoenvironment Protection [SKLGP2012K005]; Chengdu University of Technology [HY0084]	The authors thank the National Science Foundation of China (Grant No. 20672088), the Ministry of Human Resources and Social Security of China (Grant No. ZF0022), the Science and Technology Bureau of Sichuan (Grant No. 2011HH0016), the Opening Fund of State Key Laboratory of Geohazard Prevention and Geoenvironment Protection (Grant No. SKLGP2012K005), and the Cultivating Programme for Excellent Innovation Team of Chengdu University of Technology (No. HY0084) for financial support. We sincerely thank Mr. Allan Chelashaw, College of Material Science and Engineering, Donghua University for his polishing this paper.		35	10	10	1	10	ELSEVIER SCIENCE SA	LAUSANNE	PO BOX 564, 1001 LAUSANNE, SWITZERLAND	0020-1693			INORG CHIM ACTA	Inorg. Chim. Acta	JUN 15	2012	388						11	15		10.1016/j.ica.2012.03.024		5	Chemistry, Inorganic & Nuclear	Chemistry	945AF	WOS:000304244500002		
J	Chen, XH; He, ZH; Zhu, SX; Liu, W; Zhong, WL				Chen Xue-Hua; He Zhen-Hua; Zhu Si-Xin; Liu Wei; Zhong Wen-Li			Seismic low-frequency-based calculation of reservoir fluid mobility and its applications	APPLIED GEOPHYSICS			English	Article						fluid mobility; seismic low-frequency; reservoir characterization; fluid identification; instantaneous spectral decomposition	WAVELET ENERGY-ABSORPTION; VELOCITY	Low frequency content of seismic signals contains information related to the reservoir fluid mobility. Based on the asymptotic analysis theory of frequency-dependent reflectivity from a fluid-saturated poroelastic medium, we derive the computational implementation of reservoir fluid mobility and present the determination of optimal frequency in the implementation. We then calculate the reservoir fluid mobility using the optimal frequency instantaneous spectra at the low-frequency end of the seismic spectrum. The methodology is applied to synthetic seismic data from a permeable gas-bearing reservoir model and real land and marine seismic data. The results demonstrate that the fluid mobility shows excellent quality in imaging the gas reservoirs. It is feasible to detect the location and spatial distribution of gas reservoirs and reduce the non-uniqueness and uncertainty in fluid identification.	[Chen Xue-Hua; He Zhen-Hua] Chengdu Univ Technol, State Key Lab Oil & Gas Reservoir Geol & Exploita, Chengdu 610059, Peoples R China; [Chen Xue-Hua; He Zhen-Hua; Liu Wei] Chengdu Univ Technol, Minist Educ, Key Lab Earth Explorat & Informat Technol, Chengdu 610059, Peoples R China; [Zhu Si-Xin] N China Univ Water Resources & Elect Power, Zhengzhou 450011, Peoples R China; [Zhong Wen-Li] Chengdu Univ Technol, Coll Earth Sci, Chengdu 610059, Peoples R China	Chen, XH (reprint author), Chengdu Univ Technol, State Key Lab Oil & Gas Reservoir Geol & Exploita, Chengdu 610059, Peoples R China.	chen_xuehua@163.com			Chengdu University of Technology [KYTD201002]; National Natural Science Foundation of China [41004054]; National Science and Technology Major Project of the Ministry of Science and Technology of China [2011ZX05023-005-010]; Research Fund for the Doctoral Program of Higher Education of China [20105122120002]	This research was supported by the Cultivating Program of Middle-aged Backbone Teachers of Chengdu University of Technology and the Cultivating Programme of Excellent Innovation Team of Chengdu University of Technology (Grant No. KYTD201002). The authors would like to express their sincere thanks to the anonymous reviewers for their constructive comments and editorial suggestions that significantly improved the quality of the manuscript. We sincerely acknowledge the China National Offshore Oil Corp. (CNOOC) for supplying the marine seismic data. The authors also acknowledge their colleague, Dr. Cai Hanpeng, for his helpful discussion and comments.; This work was supported by the National Natural Science Foundation of China (No. 41004054), the National Science and Technology Major Project of the Ministry of Science and Technology of China (No. 2011ZX05023-005-010), the Research Fund for the Doctoral Program of Higher Education of China (No. 20105122120002).		24	4	8	1	11	SPRINGER	NEW YORK	233 SPRING ST, NEW YORK, NY 10013 USA	1672-7975	1993-0658		APPL GEOPHYS	Appl. Geophys.	JUN	2012	9	3					326	332		10.1007/s11770-012-0340-6		7	Geochemistry & Geophysics	Geochemistry & Geophysics	013ZD	WOS:000309343900011		
